Game URL,Quarter,Time,Left Event,Right Event
Q1,3:09,허웅 2점슛성공,,
Q1,3:28,작전시간,,
Q1,3:28,팀리바운드,,
Q1,3:30,리온 윌리엄스 3점슛시도,,
Q1,3:41,,양준석 자유투성공,
Q1,3:41,팀파울,,
Q1,3:41,이호현 파울자유투,,
Q1,3:41,,양준석 2점슛성공,
Q1,3:52,이승현 교체(IN),,
Q1,3:52,최준용 교체(OUT),,
Q1,3:52,팀파울,,
Q1,3:52,정창영 파울,,
Q1,4:04,,아셈 마레이 수비리바운드,
Q1,4:06,정창영 2점슛시도,,
Q1,4:25,,칼 타마요 2점슛성공,
Q1,4:46,리온 윌리엄스 어시스트,,
Q1,4:46,정창영 2점슛성공,,
Q1,5:01,,칼 타마요 2점슛성공,
Q1,5:23,허웅 2점슛성공,,
Q1,5:35,최준용 수비리바운드,,
Q1,5:37,,양준석 2점슛시도,
Q1,5:43,팀파울,,
Q1,5:43,리온 윌리엄스 파울,,
Q1,5:56,,아셈 마레이 수비리바운드,
Q1,5:59,최준용 2점슛시도,,
Q1,6:17,팀리바운드,,
Q1,6:17,,유기상 3점슛시도,
Q1,6:29,이호현 교체(IN),,
Q1,6:29,캘빈 제프리 에피스톨라 교체(OUT),,
Q1,6:29,팀파울,,
Q1,6:29,캘빈 제프리 에피스톨라 파울,,
Q1,6:34,팀파울,,
Q1,6:34,캘빈 제프리 에피스톨라 파울,,
Q1,6:36,,아셈 마레이 스틸,
Q1,6:38,최준용 턴오버,,
Q1,6:43,최준용 수비리바운드,,
Q1,6:45,,아셈 마레이 2점슛시도,
Q1,6:46,,아셈 마레이 공격리바운드,
Q1,6:48,리온 윌리엄스 블록,,
Q1,6:50,,아셈 마레이 2점슛시도,
Q1,6:55,,유기상 수비리바운드,
Q1,6:58,최준용 3점슛시도,,
Q1,7:11,,팀파울,
Q1,7:11,,허일영 파울,
Q1,7:19,,양준석 2점슛성공,
Q1,7:39,허웅 3점슛성공,,
Q1,7:47,,팀파울,
Q1,7:47,,유기상 파울,
Q1,7:52,,유기상 어시스트,
Q1,7:52,,칼 타마요 3점슛성공,
Q1,8:14,최준용 어시스트,,
Q1,8:14,허웅 2점슛성공,,
Q1,8:31,,양준석 어시스트,
Q1,8:31,,칼 타마요 2점슛성공,
Q1,8:36,,아셈 마레이 수비리바운드,
Q1,8:39,정창영 2점슛시도,,
Q1,8:55,,팀턴오버,
Q1,9:03,,팀리바운드,
Q1,9:04,,아셈 마레이 2점슛시도,
Q1,9:20,,아셈 마레이 수비리바운드,
Q1,9:23,리온 윌리엄스 2점슛시도,,
Q1,9:45,,허일영 교체(IN),
Q1,9:45,,정인덕 교체(OUT),
Q1,9:45,,정인덕 턴오버,
Q1,게임시작,,,
Q1,10:00,,아셈 마레이 교체(IN),
Q1,10:00,,칼 타마요 교체(IN),
Q1,10:00,,정인덕 교체(IN),
Q1,10:00,,양준석 교체(IN),
Q1,10:00,,유기상 교체(IN),
Q1,10:00,리온 윌리엄스 교체(IN),,
Q1,10:00,캘빈 제프리 에피스톨라 교체(IN),,
Q1,10:00,정창영 교체(IN),,
Q1,10:00,허웅 교체(IN),,
Q1,10:00,최준용 교체(IN),,
Q2,2쿼터 시작,,,
Q2,0:00,,아셈 마레이 교체(OUT),
Q2,0:00,,칼 타마요 교체(OUT),
Q2,0:00,,정인덕 교체(OUT),
Q2,0:00,,양준석 교체(OUT),
Q2,0:00,,유기상 교체(OUT),
Q2,0:00,리온 윌리엄스 교체(OUT),,
Q2,0:00,이승현 교체(OUT),,
Q2,0:00,김동현 교체(OUT),,
Q2,0:00,최준용 교체(OUT),,
Q2,0:00,이호현 교체(OUT),,
Q2,게임종료,,,
Q2,0:01,,아셈 마레이 수비리바운드,
Q2,0:01,최준용 2점슛시도,,
Q2,0:19,,칼 타마요 어시스트,
Q2,0:19,,유기상 3점슛성공,
Q2,0:25,리온 윌리엄스 교체(IN),,
Q2,0:25,디온테 버튼 교체(OUT),,
Q2,0:25,,작전시간,
Q2,0:37,,칼 타마요 스틸,
Q2,0:39,최준용 턴오버,,
Q2,0:52,최준용 스틸,,
Q2,0:54,,양준석 턴오버,
Q2,1:12,,유기상 수비리바운드,
Q2,1:14,최준용 2점슛시도,,
Q2,1:30,작전시간,,
Q2,1:30,,칼 타마요 2점슛성공,
Q2,1:30,,칼 타마요 공격리바운드,
Q2,1:30,,아셈 마레이 2점슛시도,
Q2,1:31,,아셈 마레이 공격리바운드,
Q2,1:32,,아셈 마레이 2점슛시도,
Q2,1:54,최준용 턴오버,,
Q2,2:13,,양준석 어시스트,
Q2,2:13,,아셈 마레이 2점슛성공,
Q2,2:27,최준용 자유투성공,,
Q2,2:27,최준용 자유투성공,,
Q2,2:27,,팀파울,
Q2,2:27,,칼 타마요 파울자유투,
Q2,2:27,최준용 수비리바운드,,
Q2,2:33,,양준석 3점슛시도,
Q2,2:36,,아셈 마레이 스틸,
Q2,2:38,디온테 버튼 턴오버,,
Q2,2:54,,아셈 마레이 턴오버,
Q2,3:06,,양준석 수비리바운드,
Q2,3:08,이호현 2점슛시도,,
Q2,3:20,,칼 타마요 어시스트,
Q2,3:20,,정인덕 3점슛성공,
Q2,3:37,팀파울,,
Q2,3:37,김동현 파울,,
Q2,3:37,,칼 타마요 스틸,
Q2,3:39,디온테 버튼 턴오버,,
Q2,3:56,,아셈 마레이 어시스트,
Q2,3:56,,칼 타마요 2점슛성공,
Q2,4:10,팀파울,,
Q2,4:10,김동현 파울,,
Q2,4:19,김동현 자유투성공,,
Q2,4:19,팀속공,,
Q2,4:19,최준용 어시스트,,
Q2,4:19,김동현 자유투성공,,
Q2,4:19,,유기상 교체(IN),
Q2,4:19,,전성현 교체(OUT),
Q2,4:19,,팀파울,
Q2,4:19,,전성현 파울자유투,
Q2,4:23,최준용 수비리바운드,,
Q2,4:25,,아셈 마레이 2점슛시도,
Q2,4:41,,아셈 마레이 스틸,
Q2,4:42,최준용 턴오버,,
Q2,4:45,최준용 수비리바운드,,
Q2,4:47,,칼 타마요 2점슛시도,
Q2,5:02,,양준석 수비리바운드,
Q2,5:04,이승현 2점슛시도,,
Q2,5:18,,아셈 마레이 어시스트,
Q2,5:18,,칼 타마요 2점슛성공,
Q2,5:23,,아셈 마레이 공격리바운드,
Q2,5:24,,전성현 3점슛시도,
Q2,5:26,,아셈 마레이 스틸,
Q2,5:30,이승현 턴오버,,
Q2,5:32,이승현 수비리바운드,,
Q2,5:34,,정인덕 2점슛시도,
Q2,5:52,최준용 어시스트,,
Q2,5:52,이승현 2점슛성공,,
Q2,6:09,이호현 스틸,,
Q2,6:11,,양준석 턴오버,
Q2,6:35,,아셈 마레이 교체(IN),
Q2,6:35,,칼 타마요 교체(IN),
Q2,6:35,,대릴 먼로 교체(OUT),
Q2,6:35,,장민국 교체(OUT),
Q2,6:35,,작전시간,
Q2,6:35,팀속공,,
Q2,6:35,디온테 버튼 덩크슛성공,,
Q2,6:35,디온테 버튼 스틸,,
Q2,6:37,,전성현 턴오버,
Q2,7:02,디온테 버튼 어시스트,,
Q2,7:02,이승현 2점슛성공,,
Q2,7:22,,양준석 턴오버,
Q2,7:36,최준용 어시스트,,
Q2,7:36,이승현 2점슛성공,,
Q2,7:45,,팀파울,
Q2,7:45,,장민국 파울,
Q2,7:52,,장민국 교체(IN),
Q2,7:52,,칼 타마요 교체(OUT),
Q2,7:52,,팀파울,
Q2,7:52,,양준석 파울,
Q2,7:54,,정인덕 어시스트,
Q2,7:54,,대릴 먼로 2점슛성공,
Q2,8:14,김동현 교체(IN),,
Q2,8:14,정창영 교체(OUT),,
Q2,8:14,,칼 타마요 교체(IN),
Q2,8:14,,이경도 교체(OUT),
Q2,8:14,,양준석 교체(IN),
Q2,8:14,,장민국 교체(OUT),
Q2,8:14,,팀리바운드,
Q2,8:14,최준용 블록,,
Q2,8:14,,이경도 2점슛시도,
Q2,8:19,,이경도 수비리바운드,
Q2,8:22,최준용 3점슛시도,,
Q2,8:37,이승현 수비리바운드,,
Q2,8:39,,대릴 먼로 2점슛시도,
Q2,8:55,,장민국 수비리바운드,
Q2,8:57,이승현 2점슛시도,,
Q2,9:09,,팀파울,
Q2,9:09,,장민국 파울,
Q2,9:10,디온테 버튼 수비리바운드,,
Q2,9:12,,전성현 3점슛시도,
Q2,9:40,정창영 어시스트,,
Q2,9:40,이승현 2점슛성공,,
Q2,10:00,최준용 교체(IN),,
Q2,10:00,허웅 교체(OUT),,
Q2,게임시작,,,
Q2,10:00,,대릴 먼로 교체(IN),
Q2,10:00,,전성현 교체(IN),
Q2,10:00,,이경도 교체(IN),
Q2,10:00,,정인덕 교체(IN),
Q2,10:00,,장민국 교체(IN),
Q2,10:00,이승현 교체(IN),,
Q2,10:00,디온테 버튼 교체(IN),,
Q2,10:00,정창영 교체(IN),,
Q2,10:00,허웅 교체(IN),,
Q2,10:00,이호현 교체(IN),,
Q3,3쿼터 시작,,,
Q3,0:00,,대릴 먼로 교체(OUT),
Q3,0:00,,정인덕 교체(OUT),
Q3,0:00,,양준석 교체(OUT),
Q3,0:00,,장민국 교체(OUT),
Q3,0:00,,유기상 교체(OUT),
Q3,0:00,디온테 버튼 교체(OUT),,
Q3,0:00,정창영 교체(OUT),,
Q3,0:00,허웅 교체(OUT),,
Q3,0:00,최준용 교체(OUT),,
Q3,0:00,이호현 교체(OUT),,
Q3,게임종료,,,
Q3,0:01,,양준석 3점슛시도,
Q3,0:03,최준용 자유투성공,,
Q3,0:03,최준용 자유투성공,,
Q3,0:03,,유기상 파울자유투,
Q3,0:03,팀리바운드,,
Q3,0:04,허웅 3점슛시도,,
Q3,0:20,,유기상 3점슛성공,
Q3,0:39,,대릴 먼로 수비리바운드,
Q3,0:41,최준용 3점슛시도,,
Q3,1:03,,대릴 먼로 2점슛성공,
Q3,1:22,,유기상 수비리바운드,
Q3,1:24,최준용 2점슛시도,,
Q3,1:37,정창영 굿디펜스,,
Q3,1:37,,유기상 턴오버,
Q3,1:37,,유기상 파울,
Q3,1:48,,대릴 먼로 수비리바운드,
Q3,1:50,디온테 버튼 2점슛시도,,
Q3,1:58,디온테 버튼 수비리바운드,,
Q3,2:00,,장민국 3점슛시도,
Q3,2:22,최준용 자유투성공,,
Q3,2:22,최준용 자유투시도,,
Q3,2:22,디온테 버튼 교체(IN),,
Q3,2:22,리온 윌리엄스 교체(OUT),,
Q3,2:22,,장민국 교체(IN),
Q3,2:22,,칼 타마요 교체(OUT),
Q3,2:22,,팀파울,
Q3,2:22,,칼 타마요 파울자유투,
Q3,2:43,,양준석 어시스트,
Q3,2:43,,대릴 먼로 2점슛성공,
Q3,2:58,,작전시간,
Q3,2:58,팀파울,,
Q3,2:58,정창영 파울,,
Q3,2:59,,정인덕 수비리바운드,
Q3,3:03,허웅 2점슛시도,,
Q3,3:26,,정인덕 교체(IN),
Q3,3:26,,허일영 교체(OUT),
Q3,3:26,,팀파울,
Q3,3:26,,허일영 파울,
Q3,3:26,리온 윌리엄스 수비리바운드,,
Q3,3:27,,칼 타마요 2점슛시도,
Q3,3:46,이호현 어시스트,,
Q3,3:46,최준용 3점슛성공,,
Q3,3:54,,대릴 먼로 교체(IN),
Q3,3:54,,아셈 마레이 교체(OUT),
Q3,3:54,,팀파울,
Q3,3:54,,허일영 파울,
Q3,3:59,,칼 타마요 2점슛성공,
Q3,4:20,이호현 2점슛성공,,
Q3,4:47,팀리바운드,,
Q3,4:48,,허일영 3점슛시도,
Q3,4:55,,양준석 공격리바운드,
Q3,5:00,,칼 타마요 2점슛시도,
Q3,5:29,최준용 어시스트,,
Q3,5:29,리온 윌리엄스 2점슛성공,,
Q3,5:46,최준용 수비리바운드,,
Q3,5:50,,아셈 마레이 자유투시도,
Q3,5:50,작전시간,,
Q3,5:50,팀파울,,
Q3,5:50,리온 윌리엄스 파울자유투,,
Q3,5:50,,아셈 마레이 2점슛성공,
Q3,6:08,허웅 3점슛성공,,
Q3,6:18,리온 윌리엄스 수비리바운드,,
Q3,6:21,,아셈 마레이 자유투시도,
Q3,6:21,,팀속공,
Q3,6:21,,아셈 마레이 자유투성공,
Q3,6:21,,허일영 교체(IN),
Q3,6:21,,정인덕 교체(OUT),
Q3,6:21,정창영 교체(IN),,
Q3,6:21,이승현 교체(OUT),,
Q3,6:21,팀파울,,
Q3,6:21,최준용 파울자유투,,
Q3,6:23,,아셈 마레이 수비리바운드,
Q3,6:25,이승현 2점슛시도,,
Q3,6:26,이승현 공격리바운드,,
Q3,6:28,최준용 2점슛시도,,
Q3,6:50,리온 윌리엄스 교체(IN),,
Q3,6:50,디온테 버튼 교체(OUT),,
Q3,6:50,팀리바운드,,
Q3,6:51,,정인덕 3점슛시도,
Q3,6:59,,칼 타마요 수비리바운드,
Q3,7:02,이호현 3점슛시도,,
Q3,7:13,,양준석 어시스트,
Q3,7:13,,아셈 마레이 덩크슛성공,
Q3,7:34,,팀리바운드,
Q3,7:36,허웅 3점슛시도,,
Q3,7:46,,칼 타마요 어시스트,
Q3,7:46,,유기상 3점슛성공,
Q3,8:05,,정인덕 수비리바운드,
Q3,8:08,이승현 2점슛시도,,
Q3,8:18,팀리바운드,,
Q3,8:21,최준용 3점슛시도,,
Q3,8:38,이호현 수비리바운드,,
Q3,8:40,,칼 타마요 3점슛시도,
Q3,8:52,팀파울,,
Q3,8:52,허웅 파울,,
Q3,9:00,,칼 타마요 수비리바운드,
Q3,9:02,최준용 3점슛시도,,
Q3,9:06,디온테 버튼 공격리바운드,,
Q3,9:08,이승현 2점슛시도,,
Q3,9:09,이승현 공격리바운드,,
Q3,9:12,디온테 버튼 2점슛시도,,
Q3,9:18,,팀파울,
Q3,9:18,,유기상 파울,
Q3,9:23,,팀파울,
Q3,9:23,,양준석 파울,
Q3,9:36,최준용 수비리바운드,,
Q3,9:40,,정인덕 3점슛시도,
Q3,10:00,디온테 버튼 교체(IN),,
Q3,10:00,허웅 교체(IN),,
Q3,10:00,리온 윌리엄스 교체(OUT),,
Q3,10:00,김동현 교체(OUT),,
Q3,게임시작,,,
Q3,10:00,,아셈 마레이 교체(IN),
Q3,10:00,,칼 타마요 교체(IN),
Q3,10:00,,정인덕 교체(IN),
Q3,10:00,,양준석 교체(IN),
Q3,10:00,,유기상 교체(IN),
Q3,10:00,리온 윌리엄스 교체(IN),,
Q3,10:00,이승현 교체(IN),,
Q3,10:00,김동현 교체(IN),,
Q3,10:00,최준용 교체(IN),,
Q3,10:00,이호현 교체(IN),,
Q4,4쿼터 시작,,,
Q4,0:00,,대릴 먼로 교체(OUT),
Q4,0:00,,박정현 교체(OUT),
Q4,0:00,,이경도 교체(OUT),
Q4,0:00,,한상혁 교체(OUT),
Q4,0:00,,장민국 교체(OUT),
Q4,0:00,리온 윌리엄스 교체(OUT),,
Q4,0:00,이승현 교체(OUT),,
Q4,0:00,캘빈 제프리 에피스톨라 교체(OUT),,
Q4,0:00,이근휘 교체(OUT),,
Q4,0:00,김동현 교체(OUT),,
Q4,게임종료,,,
Q4,0:19,,박정현 수비리바운드,
Q4,0:22,김동현 2점슛시도,,
Q4,0:24,김동현 스틸,,
Q4,0:26,,이경도 턴오버,
Q4,0:46,김동현 자유투성공,,
Q4,0:46,김동현 자유투시도,,
Q4,0:46,,팀파울,
Q4,0:46,,이경도 파울자유투,
Q4,0:57,리온 윌리엄스 수비리바운드,,
Q4,0:59,,박정현 2점슛시도,
Q4,1:09,,대릴 먼로 공격리바운드,
Q4,1:12,,이경도 3점슛시도,
Q4,1:30,,대릴 먼로 수비리바운드,
Q4,1:32,이근휘 3점슛시도,,
Q4,1:43,,박정현 2점슛성공,
Q4,1:44,,박정현 공격리바운드,
Q4,1:45,,박정현 2점슛시도,
Q4,1:50,,대릴 먼로 스틸,
Q4,1:52,캘빈 제프리 에피스톨라 턴오버,,
Q4,2:07,,박정현 교체(IN),
Q4,2:07,,정인덕 교체(OUT),
Q4,2:07,이승현 교체(IN),,
Q4,2:07,최준용 교체(OUT),,
Q4,2:07,,한상혁 교체(IN),
Q4,2:07,,유기상 교체(OUT),
Q4,2:07,팀리바운드,,
Q4,2:08,,정인덕 3점슛시도,
Q4,2:23,,대릴 먼로 공격리바운드,
Q4,2:24,,정인덕 3점슛시도,
Q4,2:44,,대릴 먼로 수비리바운드,
Q4,2:46,최준용 3점슛시도,,
Q4,2:56,,대릴 먼로 교체(IN),
Q4,2:56,,아셈 마레이 교체(OUT),
Q4,2:56,김동현 교체(IN),,
Q4,2:56,허웅 교체(OUT),,
Q4,2:56,,장민국 교체(IN),
Q4,2:56,,칼 타마요 교체(OUT),
Q4,2:56,,이경도 교체(IN),
Q4,2:56,,양준석 교체(OUT),
Q4,2:56,,팀파울,
Q4,2:56,,양준석 파울,
Q4,3:00,,팀속공,
Q4,3:01,,정인덕 어시스트,
Q4,3:01,,칼 타마요 2점슛성공,
Q4,3:03,,정인덕 스틸,
Q4,3:05,허웅 턴오버,,
Q4,3:07,허웅 스틸,,
Q4,3:09,,아셈 마레이 턴오버,
Q4,3:24,,아셈 마레이 수비리바운드,
Q4,3:26,최준용 2점슛시도,,
Q4,3:41,,팀속공,
Q4,3:42,,양준석 2점슛성공,
Q4,3:46,,양준석 스틸,
Q4,3:47,캘빈 제프리 에피스톨라 턴오버,,
Q4,3:57,캘빈 제프리 에피스톨라 교체(IN),,
Q4,3:57,이근휘 교체(IN),,
Q4,3:57,이승현 교체(OUT),,
Q4,3:57,이호현 교체(OUT),,
Q4,3:57,최준용 수비리바운드,,
Q4,3:57,최준용 블록,,
Q4,3:57,,유기상 2점슛시도,
Q4,4:00,,아셈 마레이 수비리바운드,
Q4,4:02,,정인덕 블록,
Q4,4:04,허웅 2점슛시도,,
Q4,4:21,이승현 수비리바운드,,
Q4,4:23,,유기상 3점슛시도,
Q4,4:42,최준용 2점슛성공,,
Q4,4:44,최준용 공격리바운드,,
Q4,4:47,허웅 3점슛시도,,
Q4,5:04,,칼 타마요 어시스트,
Q4,5:04,,유기상 3점슛성공,
Q4,5:10,,정인덕 공격리바운드,
Q4,5:12,,칼 타마요 2점슛시도,
Q4,5:22,,아셈 마레이 공격리바운드,
Q4,5:26,,유기상 3점슛시도,
Q4,5:34,,아셈 마레이 공격리바운드,
Q4,5:36,,양준석 3점슛시도,
Q4,5:57,,정인덕 수비리바운드,
Q4,5:59,이승현 2점슛시도,,
Q4,6:09,,양준석 2점슛성공,
Q4,6:25,,칼 타마요 스틸,
Q4,6:28,이호현 턴오버,,
Q4,6:36,,유기상 교체(IN),
Q4,6:36,,전성현 교체(OUT),
Q4,6:36,,아셈 마레이 교체(IN),
Q4,6:36,,대릴 먼로 교체(OUT),
Q4,6:36,,양준석 교체(IN),
Q4,6:36,,이경도 교체(OUT),
Q4,6:36,,팀파울,
Q4,6:36,,이경도 파울,
Q4,6:40,리온 윌리엄스 수비리바운드,,
Q4,6:42,,정인덕 3점슛시도,
Q4,7:01,허웅 어시스트,,
Q4,7:01,이승현 2점슛성공,,
Q4,7:12,작전시간,,
Q4,7:19,,팀파울,
Q4,7:19,,이경도 파울,
Q4,7:23,리온 윌리엄스 수비리바운드,,
Q4,7:24,,정인덕 3점슛시도,
Q4,7:45,최준용 3점슛성공,,
Q4,8:07,,대릴 먼로 어시스트,
Q4,8:07,,이경도 3점슛성공,
Q4,8:16,,대릴 먼로 수비리바운드,
Q4,8:18,허웅 2점슛시도,,
Q4,8:29,,이경도 2점슛성공,
Q4,8:52,허웅 어시스트,,
Q4,8:52,리온 윌리엄스 2점슛성공,,
Q4,9:00,이호현 수비리바운드,,
Q4,9:03,,전성현 3점슛시도,
Q4,9:22,팀파울,,
Q4,9:22,최준용 파울,,
Q4,9:22,,이경도 수비리바운드,
Q4,9:23,리온 윌리엄스 2점슛시도,,
Q4,9:30,최준용 수비리바운드,,
Q4,9:32,,칼 타마요 3점슛시도,
Q4,9:46,팀파울,,
Q4,9:46,리온 윌리엄스 파울,,
Q4,10:00,,칼 타마요 교체(IN),
Q4,10:00,,전성현 교체(IN),
Q4,10:00,,이경도 교체(IN),
Q4,10:00,,양준석 교체(OUT),
Q4,10:00,,장민국 교체(OUT),
Q4,10:00,,유기상 교체(OUT),
Q4,10:00,리온 윌리엄스 교체(IN),,
Q4,10:00,이승현 교체(IN),,
Q4,10:00,디온테 버튼 교체(OUT),,
Q4,10:00,정창영 교체(OUT),,
Q4,게임시작,,,
Q4,10:00,,대릴 먼로 교체(IN),
Q4,10:00,,정인덕 교체(IN),
Q4,10:00,,양준석 교체(IN),
Q4,10:00,,장민국 교체(IN),
Q4,10:00,,유기상 교체(IN),
Q4,10:00,디온테 버튼 교체(IN),,
Q4,10:00,정창영 교체(IN),,
Q4,10:00,허웅 교체(IN),,
Q4,10:00,최준용 교체(IN),,
Q4,10:00,이호현 교체(IN),,
Q5,4쿼터 시작,,,
Q5,0:00,,대릴 먼로 교체(OUT),
Q5,0:00,,박정현 교체(OUT),
Q5,0:00,,이경도 교체(OUT),
Q5,0:00,,한상혁 교체(OUT),
Q5,0:00,,장민국 교체(OUT),
Q5,0:00,리온 윌리엄스 교체(OUT),,
Q5,0:00,이승현 교체(OUT),,
Q5,0:00,캘빈 제프리 에피스톨라 교체(OUT),,
Q5,0:00,이근휘 교체(OUT),,
Q5,0:00,김동현 교체(OUT),,
Q5,게임종료,,,
Q5,0:19,,박정현 수비리바운드,
Q5,0:22,김동현 2점슛시도,,
Q5,0:24,김동현 스틸,,
Q5,0:26,,이경도 턴오버,
Q5,0:46,김동현 자유투성공,,
Q5,0:46,김동현 자유투시도,,
Q5,0:46,,팀파울,
Q5,0:46,,이경도 파울자유투,
Q5,0:57,리온 윌리엄스 수비리바운드,,
Q5,0:59,,박정현 2점슛시도,
Q5,1:09,,대릴 먼로 공격리바운드,
Q5,1:12,,이경도 3점슛시도,
Q5,1:30,,대릴 먼로 수비리바운드,
Q5,1:32,이근휘 3점슛시도,,
Q5,1:43,,박정현 2점슛성공,
Q5,1:44,,박정현 공격리바운드,
Q5,1:45,,박정현 2점슛시도,
Q5,1:50,,대릴 먼로 스틸,
Q5,1:52,캘빈 제프리 에피스톨라 턴오버,,
Q5,2:07,,박정현 교체(IN),
Q5,2:07,,정인덕 교체(OUT),
Q5,2:07,이승현 교체(IN),,
Q5,2:07,최준용 교체(OUT),,
Q5,2:07,,한상혁 교체(IN),
Q5,2:07,,유기상 교체(OUT),
Q5,2:07,팀리바운드,,
Q5,2:08,,정인덕 3점슛시도,
Q5,2:23,,대릴 먼로 공격리바운드,
Q5,2:24,,정인덕 3점슛시도,
Q5,2:44,,대릴 먼로 수비리바운드,
Q5,2:46,최준용 3점슛시도,,
Q5,2:56,,대릴 먼로 교체(IN),
Q5,2:56,,아셈 마레이 교체(OUT),
Q5,2:56,김동현 교체(IN),,
Q5,2:56,허웅 교체(OUT),,
Q5,2:56,,장민국 교체(IN),
Q5,2:56,,칼 타마요 교체(OUT),
Q5,2:56,,이경도 교체(IN),
Q5,2:56,,양준석 교체(OUT),
Q5,2:56,,팀파울,
Q5,2:56,,양준석 파울,
Q5,3:00,,팀속공,
Q5,3:01,,정인덕 어시스트,
Q5,3:01,,칼 타마요 2점슛성공,
Q5,3:03,,정인덕 스틸,
Q5,3:05,허웅 턴오버,,
Q5,3:07,허웅 스틸,,
Q5,3:09,,아셈 마레이 턴오버,
Q5,3:24,,아셈 마레이 수비리바운드,
Q5,3:26,최준용 2점슛시도,,
Q5,3:41,,팀속공,
Q5,3:42,,양준석 2점슛성공,
Q5,3:46,,양준석 스틸,
Q5,3:47,캘빈 제프리 에피스톨라 턴오버,,
Q5,3:57,캘빈 제프리 에피스톨라 교체(IN),,
Q5,3:57,이근휘 교체(IN),,
Q5,3:57,이승현 교체(OUT),,
Q5,3:57,이호현 교체(OUT),,
Q5,3:57,최준용 수비리바운드,,
Q5,3:57,최준용 블록,,
Q5,3:57,,유기상 2점슛시도,
Q5,4:00,,아셈 마레이 수비리바운드,
Q5,4:02,,정인덕 블록,
Q5,4:04,허웅 2점슛시도,,
Q5,4:21,이승현 수비리바운드,,
Q5,4:23,,유기상 3점슛시도,
Q5,4:42,최준용 2점슛성공,,
Q5,4:44,최준용 공격리바운드,,
Q5,4:47,허웅 3점슛시도,,
Q5,5:04,,칼 타마요 어시스트,
Q5,5:04,,유기상 3점슛성공,
Q5,5:10,,정인덕 공격리바운드,
Q5,5:12,,칼 타마요 2점슛시도,
Q5,5:22,,아셈 마레이 공격리바운드,
Q5,5:26,,유기상 3점슛시도,
Q5,5:34,,아셈 마레이 공격리바운드,
Q5,5:36,,양준석 3점슛시도,
Q5,5:57,,정인덕 수비리바운드,
Q5,5:59,이승현 2점슛시도,,
Q5,6:09,,양준석 2점슛성공,
Q5,6:25,,칼 타마요 스틸,
Q5,6:28,이호현 턴오버,,
Q5,6:36,,유기상 교체(IN),
Q5,6:36,,전성현 교체(OUT),
Q5,6:36,,아셈 마레이 교체(IN),
Q5,6:36,,대릴 먼로 교체(OUT),
Q5,6:36,,양준석 교체(IN),
Q5,6:36,,이경도 교체(OUT),
Q5,6:36,,팀파울,
Q5,6:36,,이경도 파울,
Q5,6:40,리온 윌리엄스 수비리바운드,,
Q5,6:42,,정인덕 3점슛시도,
Q5,7:01,허웅 어시스트,,
Q5,7:01,이승현 2점슛성공,,
Q5,7:12,작전시간,,
Q5,7:19,,팀파울,
Q5,7:19,,이경도 파울,
Q5,7:23,리온 윌리엄스 수비리바운드,,
Q5,7:24,,정인덕 3점슛시도,
Q5,7:45,최준용 3점슛성공,,
Q5,8:07,,대릴 먼로 어시스트,
Q5,8:07,,이경도 3점슛성공,
Q5,8:16,,대릴 먼로 수비리바운드,
Q5,8:18,허웅 2점슛시도,,
Q5,8:29,,이경도 2점슛성공,
Q5,8:52,허웅 어시스트,,
Q5,8:52,리온 윌리엄스 2점슛성공,,
Q5,9:00,이호현 수비리바운드,,
Q5,9:03,,전성현 3점슛시도,
Q5,9:22,팀파울,,
Q5,9:22,최준용 파울,,
Q5,9:22,,이경도 수비리바운드,
Q5,9:23,리온 윌리엄스 2점슛시도,,
Q5,9:30,최준용 수비리바운드,,
Q5,9:32,,칼 타마요 3점슛시도,
Q5,9:46,팀파울,,
Q5,9:46,리온 윌리엄스 파울,,
Q5,10:00,,칼 타마요 교체(IN),
Q5,10:00,,전성현 교체(IN),
Q5,10:00,,이경도 교체(IN),
Q5,10:00,,양준석 교체(OUT),
Q5,10:00,,장민국 교체(OUT),
Q5,10:00,,유기상 교체(OUT),
Q5,10:00,리온 윌리엄스 교체(IN),,
Q5,10:00,이승현 교체(IN),,
Q5,10:00,디온테 버튼 교체(OUT),,
Q5,10:00,정창영 교체(OUT),,
Q5,게임시작,,,
Q5,10:00,,대릴 먼로 교체(IN),
Q5,10:00,,정인덕 교체(IN),
Q5,10:00,,양준석 교체(IN),
Q5,10:00,,장민국 교체(IN),
Q5,10:00,,유기상 교체(IN),
Q5,10:00,디온테 버튼 교체(IN),,
Q5,10:00,정창영 교체(IN),,
Q5,10:00,허웅 교체(IN),,
Q5,10:00,최준용 교체(IN),,
Q5,10:00,이호현 교체(IN),,
https://kbl.or.kr/match/record/S45G01N87/1,,,,
Q1,1쿼터 시작,,,
Q1,0:00,,최승욱 교체(OUT),
Q1,0:00,,김진유 교체(OUT),
Q1,0:00,,디제이 번즈 Jr 교체(OUT),
Q1,0:00,,이재도 교체(OUT),
Q1,0:00,,박종하 교체(OUT),
Q1,0:00,캐디 라렌 교체(OUT),,
Q1,0:00,배병준 교체(OUT),,
Q1,0:00,하비 고메즈 교체(OUT),,
Q1,0:00,최성원 교체(OUT),,
Q1,0:00,변준형 교체(OUT),,
Q1,게임종료,,,
Q1,0:01,캐디 라렌 자유투성공,,
Q1,0:01,캐디 라렌 자유투시도,,
Q1,0:01,,팀파울,
